* ssdnum stripb stripf   theta        phi      theta_min   theta_max     phi_min     phi_max   theta_err     phi_err
    0     12      3     17.7184     319.818     17.1487     18.2884     317.947     321.675    0.311409     1.01967
    0     12      4     18.2459     317.833     17.6742     18.8176     316.009     319.648    0.302776    0.964938
    0     12      5     18.7936     315.956     18.2207     19.3662     314.179     317.726    0.294243    0.912483
    0     12      6     19.3595     314.181     18.7862     19.9324     312.454     315.906    0.288625    0.863527
    0     12      7      19.942     312.503      19.369     20.5145     310.825     314.182    0.295131    0.863016
    0     12      8     20.5395     310.918     19.9674     21.1111     309.289      312.55    0.302246    0.859932
    0     12      9     21.1505     309.419     20.5798     21.7207     307.839     311.005    0.308635    0.854702
    0     12     10     21.7737     308.003     21.2047      22.342     306.471     309.543    0.314342    0.847704
    0     12     11     22.4076     306.664     21.8408     22.9736     305.178     308.158    0.319413    0.839264
    0     12     12      23.051     305.397     22.4868     23.6145     303.956     306.847    0.323889    0.829667
    0     12     13     23.7029     304.198     23.1415     24.2634     302.801     305.605    0.327808    0.819154
    0     12     14      24.362     303.062     23.8038     24.9194     301.707     304.428    0.331207    0.807934
    0     12     15     25.0275     301.985     24.4727     25.5814     300.671     303.311     0.33412    0.796182
    0     13      0     16.9554     327.958     16.4012     17.5107     326.056     329.827    0.342022     1.16397
    0     13      1     17.3944     325.683     16.8346     17.9549      323.81     327.529     0.33402     1.11068
    0     13      2     17.8591     323.514     17.2949     18.4237     321.675     325.332    0.325861     1.05787
    0     13      3     18.3477      321.45     17.7802     18.9153     319.648     323.236    0.317624     1.00605
    0     13      4     18.8583     319.489     18.2884     19.4281     317.726     321.239    0.309374    0.955654
    0     13      5     19.3892     317.626     18.8176     19.9604     315.906     319.338    0.301168    0.906982
    0     13      6     19.9386     315.858     19.3662     20.5104     314.182     317.531    0.293052    0.860256
    0     13      7     20.5049     314.183     19.9324     21.0768      312.55     315.814    0.288069    0.816544
    0     13      8     21.0865     312.594     20.5145     21.6579     311.005     314.183    0.294424    0.816152
    0     13      9     21.6821     311.088     21.1111     22.2523     309.543     312.636    0.301022    0.813565
    0     13     10     22.2902      309.66     21.7207     22.8589     308.158     311.166     0.30695    0.809127
    0     13     11     22.9096     308.306      22.342     23.4762     306.847     309.771     0.31225    0.803145
    0     13     12     23.5389     307.022     22.9736     24.1032     305.605     308.447    0.316957    0.795888
    0     13     13     24.1771     305.804     23.6145     24.7387     304.428     307.189     0.32111    0.787591
    0     13     14     24.8231     304.648     24.2634     25.3817     303.311     305.995     0.32474    0.778457
    0     13     15     25.4758      303.55     24.9194     26.0312     302.252     304.859    0.327882    0.768661
    0     14      0     17.6436     329.345     17.0931     18.1953     327.529     331.129    0.345974     1.13356
    0     14      1     18.0671     327.126     17.5107     18.6242     325.332     328.892    0.338489     1.08566
    0     14      2      18.516     325.002     17.9549     19.0775     323.236     326.746    0.330806     1.03782
    0     14      3     18.9885     322.974     18.4237     19.5535     321.239     324.691    0.322998    0.990527
    0     14      4      19.483     321.039     18.9153     20.0505     319.338     322.726    0.315131     0.94419
    0     14      5     19.9978     319.196     19.4281      20.567     317.531      320.85    0.307259    0.899123
    0     14      6     20.5312     317.441     19.9604     21.1015     315.814     319.061     0.29943    0.855562
    0     14      7     21.0818     315.772     20.5104     21.6524     314.183     317.356    0.291681    0.813676
    0     14      8      21.648     314.184     21.0768     22.2184     312.636     315.731    0.287298    0.774408
    0     14      9     22.2284     312.675     21.6579      22.798     311.166     314.185    0.293531    0.774109
    0     14     10     22.8217     311.241     22.2523       23.39     309.771     312.713    0.299644    0.771922
    0     14     11     23.4266     309.878     22.8589     23.9932     308.447     311.312    0.305139    0.768127
    0     14     12     24.0419     308.581     23.4762     24.6065     307.189     309.979    0.310049    0.762977
    0     14     13     24.6665     307.349     24.1032     25.2286     305.995      308.71    0.314408    0.756695
    0     14     14     25.2993     306.176     24.7387     25.8586     304.859     307.501    0.318247    0.749477
    0     14     15     25.9392      305.06     25.3817     26.4955     303.779      306.35    0.321597    0.741494
    0     15      0     18.3391     330.628     17.7924     18.8869     328.892     332.331    0.349233     1.10319
    0     15      1      18.748     328.465     18.1953     19.3016     326.746     330.155    0.342231      1.0601
    0     15      2      19.182     326.388     18.6242     19.7402     324.691     328.061       0.335     1.01675
    0     15      3     19.6393     324.397     19.0775     20.2013     322.726     326.049    0.327609    0.973606
    0     15      4     20.1184     322.492     19.5535     20.6832      320.85     324.119    0.320119    0.931045
    0     15      5     20.6178     320.672     20.0505     21.1847     319.061     322.271    0.312583    0.889377
    0     15      6     21.1359     318.934      20.567     21.7041     317.356     320.503    0.305047    0.848846
    0     15      7     21.6712     317.275     21.1015     22.2401     315.731     318.813    0.297551    0.809635
    0     15      8     22.2223     315.693     21.6524     22.7913     314.185     317.198    0.290129    0.771875
    0     15      9     22.7879     314.186     22.2184     23.3564     312.713     315.657    0.286313    0.736406
    0     15     10     23.3666     312.749      22.798     23.9341     311.312     314.187    0.292449     0.73618
    0     15     11     23.9573      311.38       23.39     24.5234     309.979     312.783    0.298107    0.734318
    0     15     12     24.5587     310.075     23.9932     25.1229      308.71     311.445    0.303191    0.731051
    0     15     13     25.1698     308.832     24.6065     25.7317     307.501     310.168    0.307731    0.726588
    0     15     14     25.7894     307.647     25.2286     26.3487      306.35     308.949    0.311755    0.721116
    0     15     15     26.4165     306.517     25.8586      26.973     305.254     307.786    0.315292    0.714801
    1      0      0     25.0277      241.81     24.3829     25.6732     240.297     243.301     0.39005    0.913051
    1      0      1     24.2508     240.594     23.6024     24.9001     239.025     242.142    0.386606     0.93125
    1      0      2     23.4816     239.298     22.8298     24.1342     237.671     240.906    0.382419     0.94896
    1      0      3     22.7215     237.917     22.0668     23.3771     236.228     239.586    0.377425    0.965898
    1      0      4     21.9723     236.442     21.3151     22.6304     234.689     238.176    0.371556    0.981716
    1      0      5     21.2357     234.866     20.5767     21.8958     233.048     236.668    0.364735    0.995986
    1      0      6     20.5138     233.181     19.8534     21.1754     231.296     235.053    0.356882     1.00819
    1      0      7     19.8088     231.379     19.1477     20.4711     229.425     233.323    0.347908     1.01771
    1      0      8     19.1229     229.451      18.462     19.7852     227.427     231.468     0.33772      1.0238
    1      0      9     18.4586     227.387     17.7989       19.12     225.294     229.479    0.334366     1.06653
    1      0     10     17.8188      225.18     17.1612     18.4783      223.02     227.345    0.345206     1.14059
    1      0     11     17.2064     222.821     16.5522     17.8626     220.596     225.058    0.356325     1.21864
    1      0     12     16.6244     220.302     15.9751     17.2761     218.017     222.607    0.367632     1.30011
    1      0     13     16.0761     217.617     15.4334     16.7218      215.28     219.985    0.379005     1.38415
    1      0     14      15.565     214.763     14.9308     16.2028     212.383     217.186    0.390292     1.46952
    1      0     15     15.0946     211.738      14.471     15.7226     209.327     214.205    0.401308      1.5546
    1      1      0     25.5499     240.015     24.9001        26.2     238.518     241.493    0.383022    0.881749
    1      1      1     24.7874     238.765     24.1342     25.4411     237.216     240.297    0.379203    0.897102
    1      1      2     24.0334     237.437     23.3771     24.6902     235.833     239.025    0.374625    0.911712
    1      1      3     23.2893     236.025     22.6304     23.9488     234.364     237.671    0.369229    0.925286
    1      1      4     22.5568     234.522     21.8958     23.2186     232.803     236.228    0.362949    0.937474
    1      1      5     21.8379     232.922     21.1754     22.5013     231.143     234.689    0.355716    0.947856
    1      1      6     21.1345     231.217     20.4711     21.7989     229.377     233.048    0.347454    0.955933
    1      1      7     20.4487       229.4     19.7852     21.1134     227.499     231.296    0.338086    0.961123
    1      1      8     19.7828     227.464       19.12     20.4469     225.502     229.425    0.335925    0.998714
    1      1      9     19.1394     225.401     18.4783     19.8019     223.379     227.427    0.346138     1.06372
    1      1     10     18.5209     223.205     17.8626     19.1809     221.126     225.294    0.356599     1.13205
    1      1     11     17.9302      220.87     17.2761     18.5864     218.737      223.02    0.367232     1.20332
    1      1     12     17.3702     218.389     16.7218     18.0213     216.208     220.596    0.377942     1.27688
    1      1     13      16.844      215.76     16.2028     17.4884     213.538     218.017    0.388608     1.35186
    1      1     14     16.3547     212.981     15.7226     16.9906     210.726      215.28    0.399084      1.4271
    1      1     15     15.9055     210.052     15.2844     16.5311     207.777     212.383      0.4092     1.50114
    1      2      0     26.0949     238.282     25.4411     26.7488     236.804     239.745    0.375818    0.850447
    1      2      1     25.3473     237.005     24.6902     26.0045     235.477     238.518    0.371651    0.863137
    1      2      2     24.6087     235.651     23.9488     25.2688     234.072     237.216    0.366718    0.874877
    1      2      3     23.8808     234.215     23.2186     24.5433     232.584     235.833     0.36096    0.885375
    1      2      4     23.1653     232.691     22.5013     23.8297     231.007     234.364    0.354319    0.894285
    1      2      5      22.464     231.073     21.7989     23.1297     229.335     232.803     0.34673    0.901206
    1      2      6     21.7789     229.355     21.1134     22.4452     227.563     231.143    0.338125    0.905671
    1      2      7     21.1121     227.532     20.4469     21.7782     225.685     229.377    0.337189    0.938996
    1      2      8     20.4658     225.596     19.8019     21.1309     223.696     227.499    0.346862    0.996506
    1      2      9     19.8425     223.543     19.1809     20.5055     221.591     225.502    0.356755     1.05683
    1      2     10     19.2445     221.366     18.5864     19.9044     219.366     223.379    0.366806     1.11966
    1      2     11     18.6746     219.061     18.0213     19.3301     217.017     221.126    0.376937     1.18454
    1      2     12     18.1355     216.626     17.4884     18.7853     214.542     218.737    0.387052     1.25083
    1      2     13       17.63     214.057     16.9906     18.2726     211.942     216.208    0.397033     1.31767
    1      2     14     17.1609     211.355     16.5311     17.7946     209.217     213.538    0.406745       1.384
    1      2     15     16.7311     208.522     16.1127     17.3541     206.372     210.726     0.41603     1.44853
    1      3      0     26.6616     236.612     26.0045     27.3185     235.155     238.058    0.368485    0.819364
    1      3      1     25.9289     235.312     25.2688     26.5889     233.808     236.804    0.364001    0.829588
    1      3      2      25.206     233.937     24.5433     25.8686     232.386     235.477    0.358748    0.838698
